geo_level,geography_id,geography_name,missing_year
cbsa,28060,Kalispell  MT,2009
cbsa,28060,Kalispell  MT,2010
cbsa,28060,Kalispell  MT,2011
cbsa,28060,Kalispell  MT,2012
cbsa,28060,Kalispell  MT,2013
cbsa,28060,Kalispell  MT,2014
cbsa,28060,Kalispell  MT,2015
cbsa,28060,Kalispell  MT,2016
cbsa,28060,Kalispell  MT,2017
cbsa,28060,Kalispell  MT,2018
cbsa,28060,Kalispell  MT,2019
cbsa,28060,Kalispell  MT,2020
cbsa,28060,Kalispell  MT,2021
cbsa,28060,Kalispell  MT,2022
cbsa,28060,Kalispell  MT,2023
cbsa,28180,Kapaa  HI,2004
cbsa,28180,Kapaa  HI,2005
cbsa,28180,Kapaa  HI,2006
cbsa,28180,Kapaa  HI,2007
cbsa,28180,Kapaa  HI,2008
cbsa,28180,Kapaa  HI,2009
cbsa,28180,Kapaa  HI,2010
cbsa,28180,Kapaa  HI,2011
cbsa,28180,Kapaa  HI,2012
cbsa,28180,Kapaa  HI,2013
cbsa,28180,Kapaa  HI,2014
cbsa,28180,Kapaa  HI,2015
cbsa,28180,Kapaa  HI,2016
cbsa,28180,Kapaa  HI,2017
cbsa,28180,Kapaa  HI,2018
cbsa,28180,Kapaa  HI,2019
cbsa,28180,Kapaa  HI,2020
cbsa,28180,Kapaa  HI,2021
cbsa,28180,Kapaa  HI,2022
cbsa,28180,Kapaa  HI,2023
cbsa,28260,Kearney  NE,2004
cbsa,28260,Kearney  NE,2005
cbsa,28260,Kearney  NE,2006
cbsa,28260,Kearney  NE,2007
cbsa,28260,Kearney  NE,2008
cbsa,28260,Kearney  NE,2009
cbsa,28260,Kearney  NE,2010
cbsa,28260,Kearney  NE,2011
cbsa,28260,Kearney  NE,2012
cbsa,28260,Kearney  NE,2013
cbsa,28260,Kearney  NE,2014
cbsa,28260,Kearney  NE,2015
cbsa,28260,Kearney  NE,2016
cbsa,28260,Kearney  NE,2017
cbsa,28260,Kearney  NE,2018
cbsa,28260,Kearney  NE,2019
cbsa,28260,Kearney  NE,2020
cbsa,28260,Kearney  NE,2021
cbsa,28260,Kearney  NE,2022
cbsa,28260,Kearney  NE,2023
cbsa,28380,Kennett  MO,2004
cbsa,28380,Kennett  MO,2005
cbsa,28380,Kennett  MO,2006
cbsa,28380,Kennett  MO,2007
cbsa,28380,Kennett  MO,2008
cbsa,28380,Kennett  MO,2009
cbsa,28380,Kennett  MO,2010
cbsa,28380,Kennett  MO,2011
cbsa,28380,Kennett  MO,2012
cbsa,28380,Kennett  MO,2013
cbsa,28380,Kennett  MO,2014
cbsa,28380,Kennett  MO,2015
cbsa,28380,Kennett  MO,2016
cbsa,28380,Kennett  MO,2017
cbsa,28380,Kennett  MO,2018
cbsa,28380,Kennett  MO,2019
cbsa,28380,Kennett  MO,2020
cbsa,28380,Kennett  MO,2021
cbsa,28380,Kennett  MO,2022
cbsa,28380,Kennett  MO,2023
cbsa,28540,Ketchikan  AK,2004
cbsa,28540,Ketchikan  AK,2005
cbsa,28540,Ketchikan  AK,2006
cbsa,28540,Ketchikan  AK,2007
cbsa,28540,Ketchikan  AK,2008
cbsa,28540,Ketchikan  AK,2009
cbsa,28540,Ketchikan  AK,2010
cbsa,28540,Ketchikan  AK,2011
cbsa,28540,Ketchikan  AK,2012
cbsa,28540,Ketchikan  AK,2013
cbsa,28540,Ketchikan  AK,2014
cbsa,28540,Ketchikan  AK,2015
cbsa,28540,Ketchikan  AK,2016
cbsa,28540,Ketchikan  AK,2017
cbsa,28540,Ketchikan  AK,2018
cbsa,28540,Ketchikan  AK,2019
cbsa,28540,Ketchikan  AK,2020
cbsa,28540,Ketchikan  AK,2021
cbsa,28540,Ketchikan  AK,2022
cbsa,28540,Ketchikan  AK,2023
cbsa,28820,Kinston  NC,2004
cbsa,28820,Kinston  NC,2005
cbsa,28820,Kinston  NC,2006
cbsa,28820,Kinston  NC,2007
cbsa,28820,Kinston  NC,2008
cbsa,28820,Kinston  NC,2009
cbsa,28820,Kinston  NC,2010
cbsa,28820,Kinston  NC,2011
cbsa,28820,Kinston  NC,2012
cbsa,28820,Kinston  NC,2013
cbsa,28820,Kinston  NC,2014
cbsa,28820,Kinston  NC,2015
cbsa,28820,Kinston  NC,2016
cbsa,28820,Kinston  NC,2017
cbsa,28820,Kinston  NC,2018
cbsa,28820,Kinston  NC,2019
cbsa,28820,Kinston  NC,2020
cbsa,28820,Kinston  NC,2021
cbsa,28820,Kinston  NC,2022
cbsa,28820,Kinston  NC,2023
cbsa,28860,Kirksville  MO,2004
cbsa,28860,Kirksville  MO,2005
cbsa,28860,Kirksville  MO,2006
cbsa,28860,Kirksville  MO,2007
cbsa,28860,Kirksville  MO,2008
cbsa,28860,Kirksville  MO,2009
cbsa,28860,Kirksville  MO,2010
cbsa,28860,Kirksville  MO,2011
cbsa,28860,Kirksville  MO,2012
cbsa,28860,Kirksville  MO,2013
cbsa,28860,Kirksville  MO,2014
cbsa,28860,Kirksville  MO,2015
cbsa,28860,Kirksville  MO,2016
cbsa,28860,Kirksville  MO,2017
cbsa,28860,Kirksville  MO,2018
cbsa,28860,Kirksville  MO,2019
cbsa,28860,Kirksville  MO,2020
cbsa,28860,Kirksville  MO,2021
cbsa,28860,Kirksville  MO,2022
cbsa,28860,Kirksville  MO,2023
cbsa,28900,Klamath Falls  OR,2004
cbsa,28900,Klamath Falls  OR,2005
cbsa,28900,Klamath Falls  OR,2006
cbsa,28900,Klamath Falls  OR,2007
cbsa,28900,Klamath Falls  OR,2008
cbsa,28900,Klamath Falls  OR,2009
cbsa,28900,Klamath Falls  OR,2010
cbsa,28900,Klamath Falls  OR,2011
cbsa,28900,Klamath Falls  OR,2012
cbsa,28900,Klamath Falls  OR,2013
cbsa,28900,Klamath Falls  OR,2014
cbsa,28900,Klamath Falls  OR,2015
cbsa,28900,Klamath Falls  OR,2016
cbsa,28900,Klamath Falls  OR,2017
cbsa,28900,Klamath Falls  OR,2018
cbsa,28900,Klamath Falls  OR,2019
cbsa,28900,Klamath Falls  OR,2020
cbsa,28900,Klamath Falls  OR,2021
cbsa,28900,Klamath Falls  OR,2022
cbsa,28900,Klamath Falls  OR,2023
cbsa,29260,La Grande  OR,2004
cbsa,29260,La Grande  OR,2005
cbsa,29260,La Grande  OR,2006
cbsa,29260,La Grande  OR,2007
cbsa,29260,La Grande  OR,2008
cbsa,29260,La Grande  OR,2009
cbsa,29260,La Grande  OR,2010
cbsa,29260,La Grande  OR,2011
cbsa,29260,La Grande  OR,2012
cbsa,29260,La Grande  OR,2013
cbsa,29260,La Grande  OR,2014
cbsa,29260,La Grande  OR,2015
cbsa,29260,La Grande  OR,2016
cbsa,29260,La Grande  OR,2017
cbsa,29260,La Grande  OR,2018
cbsa,29260,La Grande  OR,2019
cbsa,29260,La Grande  OR,2020
cbsa,29260,La Grande  OR,2021
cbsa,29260,La Grande  OR,2022
cbsa,29260,La Grande  OR,2023
cbsa,29420,Lake Havasu City-Kingman  AZ,2004
cbsa,29420,Lake Havasu City-Kingman  AZ,2005
cbsa,29420,Lake Havasu City-Kingman  AZ,2006
cbsa,29660,Laramie  WY,2004
cbsa,29660,Laramie  WY,2005
cbsa,29660,Laramie  WY,2006
cbsa,29660,Laramie  WY,2007
cbsa,29660,Laramie  WY,2008
cbsa,29660,Laramie  WY,2009
cbsa,29660,Laramie  WY,2010
cbsa,29660,Laramie  WY,2011
cbsa,29660,Laramie  WY,2012
cbsa,29660,Laramie  WY,2013
cbsa,29660,Laramie  WY,2014
cbsa,29660,Laramie  WY,2015
cbsa,29660,Laramie  WY,2016
cbsa,29660,Laramie  WY,2017
cbsa,29660,Laramie  WY,2018
cbsa,29660,Laramie  WY,2019
cbsa,29660,Laramie  WY,2020
cbsa,29660,Laramie  WY,2021
cbsa,29660,Laramie  WY,2022
cbsa,29660,Laramie  WY,2023
cbsa,30060,Lebanon  MO,2004
cbsa,30060,Lebanon  MO,2005
cbsa,30060,Lebanon  MO,2006
cbsa,30060,Lebanon  MO,2007
cbsa,30060,Lebanon  MO,2008
cbsa,30060,Lebanon  MO,2009
cbsa,30060,Lebanon  MO,2010
cbsa,30060,Lebanon  MO,2011
cbsa,30060,Lebanon  MO,2012
cbsa,30060,Lebanon  MO,2013
cbsa,30060,Lebanon  MO,2014
cbsa,30060,Lebanon  MO,2015
cbsa,30060,Lebanon  MO,2016
cbsa,30060,Lebanon  MO,2017
cbsa,30060,Lebanon  MO,2018
cbsa,30060,Lebanon  MO,2019
cbsa,30060,Lebanon  MO,2020
cbsa,30060,Lebanon  MO,2021
cbsa,30060,Lebanon  MO,2022
cbsa,30060,Lebanon  MO,2023
cbsa,30150,Lebanon-Claremont  NH-VT,2004
cbsa,30150,Lebanon-Claremont  NH-VT,2005
cbsa,30150,Lebanon-Claremont  NH-VT,2006
cbsa,30150,Lebanon-Claremont  NH-VT,2007
cbsa,30150,Lebanon-Claremont  NH-VT,2008
cbsa,30150,Lebanon-Claremont  NH-VT,2009
cbsa,30150,Lebanon-Claremont  NH-VT,2010
cbsa,30150,Lebanon-Claremont  NH-VT,2011
cbsa,30150,Lebanon-Claremont  NH-VT,2012
cbsa,30150,Lebanon-Claremont  NH-VT,2013
cbsa,30150,Lebanon-Claremont  NH-VT,2014
cbsa,30150,Lebanon-Claremont  NH-VT,2015
cbsa,30150,Lebanon-Claremont  NH-VT,2016
cbsa,30150,Lebanon-Claremont  NH-VT,2017
cbsa,30150,Lebanon-Claremont  NH-VT,2018
cbsa,30150,Lebanon-Claremont  NH-VT,2019
cbsa,30150,Lebanon-Claremont  NH-VT,2020
cbsa,30150,Lebanon-Claremont  NH-VT,2021
cbsa,30150,Lebanon-Claremont  NH-VT,2022
cbsa,30150,Lebanon-Claremont  NH-VT,2023
cbsa,30380,Lewistown  PA,2004
cbsa,30380,Lewistown  PA,2005
cbsa,30380,Lewistown  PA,2006
cbsa,30380,Lewistown  PA,2007
cbsa,30380,Lewistown  PA,2008
cbsa,30380,Lewistown  PA,2009
cbsa,30380,Lewistown  PA,2010
cbsa,30380,Lewistown  PA,2011
cbsa,30380,Lewistown  PA,2012
cbsa,30380,Lewistown  PA,2013
cbsa,30380,Lewistown  PA,2014
cbsa,30380,Lewistown  PA,2015
cbsa,30380,Lewistown  PA,2016
cbsa,30380,Lewistown  PA,2017
cbsa,30380,Lewistown  PA,2018
cbsa,30380,Lewistown  PA,2019
cbsa,30380,Lewistown  PA,2020
cbsa,30380,Lewistown  PA,2021
cbsa,30380,Lewistown  PA,2022
cbsa,30380,Lewistown  PA,2023
cbsa,30420,Lexington  NE,2004
cbsa,30420,Lexington  NE,2005
cbsa,30420,Lexington  NE,2006
cbsa,30420,Lexington  NE,2007
cbsa,30420,Lexington  NE,2008
cbsa,30420,Lexington  NE,2009
cbsa,30420,Lexington  NE,2010
cbsa,30420,Lexington  NE,2011
cbsa,30420,Lexington  NE,2012
cbsa,30420,Lexington  NE,2013
cbsa,30420,Lexington  NE,2014
cbsa,30420,Lexington  NE,2015
cbsa,30420,Lexington  NE,2016
cbsa,30420,Lexington  NE,2017
cbsa,30420,Lexington  NE,2018
cbsa,30420,Lexington  NE,2019
cbsa,30420,Lexington  NE,2020
cbsa,30420,Lexington  NE,2021
cbsa,30420,Lexington  NE,2022
cbsa,30420,Lexington  NE,2023
cbsa,30580,Liberal  KS,2004
cbsa,30580,Liberal  KS,2005
cbsa,30580,Liberal  KS,2006
cbsa,30580,Liberal  KS,2007
cbsa,30580,Liberal  KS,2008
cbsa,30580,Liberal  KS,2009
cbsa,30580,Liberal  KS,2010
cbsa,30580,Liberal  KS,2011
cbsa,30580,Liberal  KS,2012
cbsa,30580,Liberal  KS,2013
cbsa,30580,Liberal  KS,2014
cbsa,30580,Liberal  KS,2015
cbsa,30580,Liberal  KS,2016
cbsa,30580,Liberal  KS,2017
cbsa,30580,Liberal  KS,2018
cbsa,30580,Liberal  KS,2019
cbsa,30580,Liberal  KS,2020
cbsa,30580,Liberal  KS,2021
cbsa,30580,Liberal  KS,2022
cbsa,30580,Liberal  KS,2023
cbsa,30900,Logansport  IN,2004
cbsa,30900,Logansport  IN,2005
cbsa,30900,Logansport  IN,2006
cbsa,30900,Logansport  IN,2007
cbsa,30900,Logansport  IN,2008
cbsa,30900,Logansport  IN,2009
cbsa,30900,Logansport  IN,2010
cbsa,30900,Logansport  IN,2011
cbsa,30900,Logansport  IN,2012
cbsa,30900,Logansport  IN,2013
cbsa,30900,Logansport  IN,2014
cbsa,30900,Logansport  IN,2015
cbsa,30900,Logansport  IN,2016
cbsa,30900,Logansport  IN,2017
cbsa,30900,Logansport  IN,2018
cbsa,30900,Logansport  IN,2019
cbsa,30900,Logansport  IN,2020
cbsa,30900,Logansport  IN,2021
cbsa,30900,Logansport  IN,2022
cbsa,30900,Logansport  IN,2023
cbsa,31220,Ludington  MI,2004
cbsa,31220,Ludington  MI,2005
cbsa,31220,Ludington  MI,2006
cbsa,31220,Ludington  MI,2007
cbsa,31220,Ludington  MI,2008
cbsa,31220,Ludington  MI,2009
cbsa,31220,Ludington  MI,2010
cbsa,31220,Ludington  MI,2011
cbsa,31220,Ludington  MI,2012
cbsa,31220,Ludington  MI,2013
cbsa,31220,Ludington  MI,2014
cbsa,31220,Ludington  MI,2015
cbsa,31220,Ludington  MI,2016
cbsa,31220,Ludington  MI,2017
cbsa,31220,Ludington  MI,2018
cbsa,31220,Ludington  MI,2019
cbsa,31220,Ludington  MI,2020
cbsa,31220,Ludington  MI,2021
cbsa,31220,Ludington  MI,2022
cbsa,31220,Ludington  MI,2023
cbsa,31260,Lufkin  TX,2004
cbsa,31260,Lufkin  TX,2005
cbsa,31260,Lufkin  TX,2006
cbsa,31260,Lufkin  TX,2007
cbsa,31260,Lufkin  TX,2008
cbsa,31260,Lufkin  TX,2009
cbsa,31260,Lufkin  TX,2010
cbsa,31260,Lufkin  TX,2011
cbsa,31260,Lufkin  TX,2012
cbsa,31260,Lufkin  TX,2013
cbsa,31260,Lufkin  TX,2014
cbsa,31260,Lufkin  TX,2015
cbsa,31260,Lufkin  TX,2016
cbsa,31260,Lufkin  TX,2017
cbsa,31260,Lufkin  TX,2018
cbsa,31260,Lufkin  TX,2019
cbsa,31260,Lufkin  TX,2020
cbsa,31260,Lufkin  TX,2021
cbsa,31260,Lufkin  TX,2022
cbsa,31260,Lufkin  TX,2023
cbsa,31380,Macomb  IL,2004
cbsa,31380,Macomb  IL,2005
cbsa,31380,Macomb  IL,2006
cbsa,31380,Macomb  IL,2007
cbsa,31380,Macomb  IL,2008
cbsa,31380,Macomb  IL,2009
cbsa,31380,Macomb  IL,2010
cbsa,31380,Macomb  IL,2011
cbsa,31380,Macomb  IL,2012
cbsa,31380,Macomb  IL,2013
cbsa,31380,Macomb  IL,2014
cbsa,31380,Macomb  IL,2015
cbsa,31380,Macomb  IL,2016
cbsa,31380,Macomb  IL,2017
cbsa,31380,Macomb  IL,2018
cbsa,31380,Macomb  IL,2019
cbsa,31380,Macomb  IL,2020
cbsa,31380,Macomb  IL,2021
cbsa,31380,Macomb  IL,2022
cbsa,31380,Macomb  IL,2023
cbsa,31500,Madison  IN,2004
cbsa,31500,Madison  IN,2005
cbsa,31500,Madison  IN,2006
cbsa,31500,Madison  IN,2007
cbsa,31500,Madison  IN,2008
cbsa,31500,Madison  IN,2009
cbsa,31500,Madison  IN,2010
cbsa,31500,Madison  IN,2011
cbsa,31500,Madison  IN,2012
cbsa,31500,Madison  IN,2013
cbsa,31500,Madison  IN,2014
cbsa,31500,Madison  IN,2015
cbsa,31500,Madison  IN,2016
cbsa,31500,Madison  IN,2017
cbsa,31500,Madison  IN,2018
cbsa,31500,Madison  IN,2019
cbsa,31500,Madison  IN,2020
cbsa,31500,Madison  IN,2021
cbsa,31500,Madison  IN,2022
cbsa,31500,Madison  IN,2023
cbsa,31580,Madisonville  KY,2004
cbsa,31580,Madisonville  KY,2005
cbsa,31580,Madisonville  KY,2006
cbsa,31580,Madisonville  KY,2007
cbsa,31580,Madisonville  KY,2008
cbsa,31580,Madisonville  KY,2009
cbsa,31580,Madisonville  KY,2010
cbsa,31580,Madisonville  KY,2011
cbsa,31580,Madisonville  KY,2012
cbsa,31580,Madisonville  KY,2013
cbsa,31580,Madisonville  KY,2014
cbsa,31580,Madisonville  KY,2015
cbsa,31580,Madisonville  KY,2016
cbsa,31580,Madisonville  KY,2017
cbsa,31580,Madisonville  KY,2018
cbsa,31580,Madisonville  KY,2019
cbsa,31580,Madisonville  KY,2020
cbsa,31580,Madisonville  KY,2021
cbsa,31580,Madisonville  KY,2022
cbsa,31580,Madisonville  KY,2023
cbsa,31620,Magnolia  AR,2004
cbsa,31620,Magnolia  AR,2005
cbsa,31620,Magnolia  AR,2006
cbsa,31620,Magnolia  AR,2007
cbsa,31620,Magnolia  AR,2008
cbsa,31620,Magnolia  AR,2009
cbsa,31620,Magnolia  AR,2010
cbsa,31620,Magnolia  AR,2011
cbsa,31620,Magnolia  AR,2012
cbsa,31620,Magnolia  AR,2013
cbsa,31620,Magnolia  AR,2014
cbsa,31620,Magnolia  AR,2015
cbsa,31620,Magnolia  AR,2016
cbsa,31620,Magnolia  AR,2017
cbsa,31620,Magnolia  AR,2018
cbsa,31620,Magnolia  AR,2019
cbsa,31620,Magnolia  AR,2020
cbsa,31620,Magnolia  AR,2021
cbsa,31620,Magnolia  AR,2022
cbsa,31620,Magnolia  AR,2023
cbsa,31740,Manhattan  KS,2004
cbsa,31740,Manhattan  KS,2005
cbsa,31740,Manhattan  KS,2006
cbsa,31740,Manhattan  KS,2007
cbsa,31740,Manhattan  KS,2008
cbsa,31820,Manitowoc  WI,2004
cbsa,31820,Manitowoc  WI,2005
cbsa,31820,Manitowoc  WI,2006
cbsa,31820,Manitowoc  WI,2007
cbsa,31820,Manitowoc  WI,2008
cbsa,31820,Manitowoc  WI,2009
cbsa,31820,Manitowoc  WI,2010
cbsa,31820,Manitowoc  WI,2011
cbsa,31820,Manitowoc  WI,2012
cbsa,31820,Manitowoc  WI,2013
cbsa,31820,Manitowoc  WI,2014
cbsa,31820,Manitowoc  WI,2015
cbsa,31820,Manitowoc  WI,2016
cbsa,31820,Manitowoc  WI,2017
cbsa,31820,Manitowoc  WI,2018
cbsa,31820,Manitowoc  WI,2019
cbsa,31820,Manitowoc  WI,2020
cbsa,31820,Manitowoc  WI,2021
cbsa,31820,Manitowoc  WI,2022
cbsa,31820,Manitowoc  WI,2023
cbsa,31980,Marion  IN,2004
cbsa,31980,Marion  IN,2005
cbsa,31980,Marion  IN,2006
cbsa,31980,Marion  IN,2007
cbsa,31980,Marion  IN,2008
cbsa,31980,Marion  IN,2009
cbsa,31980,Marion  IN,2010
cbsa,31980,Marion  IN,2011
cbsa,31980,Marion  IN,2012
cbsa,31980,Marion  IN,2013
cbsa,31980,Marion  IN,2014
cbsa,31980,Marion  IN,2015
cbsa,31980,Marion  IN,2016
cbsa,31980,Marion  IN,2017
cbsa,31980,Marion  IN,2018
cbsa,31980,Marion  IN,2019
cbsa,31980,Marion  IN,2020
cbsa,31980,Marion  IN,2021
cbsa,31980,Marion  IN,2022
cbsa,31980,Marion  IN,2023
cbsa,32100,Marquette  MI,2004
cbsa,32100,Marquette  MI,2005
cbsa,32100,Marquette  MI,2006
cbsa,32100,Marquette  MI,2007
cbsa,32100,Marquette  MI,2008
cbsa,32100,Marquette  MI,2009
cbsa,32100,Marquette  MI,2010
cbsa,32100,Marquette  MI,2011
cbsa,32100,Marquette  MI,2012
cbsa,32100,Marquette  MI,2013
cbsa,32100,Marquette  MI,2014
cbsa,32100,Marquette  MI,2015
cbsa,32100,Marquette  MI,2016
cbsa,32100,Marquette  MI,2017
cbsa,32100,Marquette  MI,2018
cbsa,32100,Marquette  MI,2019
cbsa,32100,Marquette  MI,2020
cbsa,32100,Marquette  MI,2021
cbsa,32100,Marquette  MI,2022
cbsa,32100,Marquette  MI,2023
cbsa,32140,Marshall  MN,2004
cbsa,32140,Marshall  MN,2005
cbsa,32140,Marshall  MN,2006
cbsa,32140,Marshall  MN,2007
cbsa,32140,Marshall  MN,2008
cbsa,32140,Marshall  MN,2009
cbsa,32140,Marshall  MN,2010
cbsa,32140,Marshall  MN,2011
cbsa,32140,Marshall  MN,2012
cbsa,32140,Marshall  MN,2013
cbsa,32140,Marshall  MN,2014
cbsa,32140,Marshall  MN,2015
cbsa,32140,Marshall  MN,2016
cbsa,32140,Marshall  MN,2017
cbsa,32140,Marshall  MN,2018
cbsa,32140,Marshall  MN,2019
cbsa,32140,Marshall  MN,2020
cbsa,32140,Marshall  MN,2021
cbsa,32140,Marshall  MN,2022
cbsa,32140,Marshall  MN,2023
cbsa,32180,Marshall  MO,2004
cbsa,32180,Marshall  MO,2005
cbsa,32180,Marshall  MO,2006
cbsa,32180,Marshall  MO,2007
cbsa,32180,Marshall  MO,2008
cbsa,32180,Marshall  MO,2009
cbsa,32180,Marshall  MO,2010
cbsa,32180,Marshall  MO,2011
cbsa,32180,Marshall  MO,2012
cbsa,32180,Marshall  MO,2013
cbsa,32180,Marshall  MO,2014
cbsa,32180,Marshall  MO,2015
cbsa,32180,Marshall  MO,2016
cbsa,32180,Marshall  MO,2017
cbsa,32180,Marshall  MO,2018
cbsa,32180,Marshall  MO,2019
cbsa,32180,Marshall  MO,2020
cbsa,32180,Marshall  MO,2021
cbsa,32180,Marshall  MO,2022
cbsa,32180,Marshall  MO,2023
cbsa,32260,Marshalltown  IA,2004
cbsa,32260,Marshalltown  IA,2005
cbsa,32260,Marshalltown  IA,2006
cbsa,32260,Marshalltown  IA,2007
cbsa,32260,Marshalltown  IA,2008
cbsa,32260,Marshalltown  IA,2009
cbsa,32260,Marshalltown  IA,2010
cbsa,32260,Marshalltown  IA,2011
cbsa,32260,Marshalltown  IA,2012
cbsa,32260,Marshalltown  IA,2013
cbsa,32260,Marshalltown  IA,2014
cbsa,32260,Marshalltown  IA,2015
cbsa,32260,Marshalltown  IA,2016
cbsa,32260,Marshalltown  IA,2017
cbsa,32260,Marshalltown  IA,2018
cbsa,32260,Marshalltown  IA,2019
cbsa,32260,Marshalltown  IA,2020
cbsa,32260,Marshalltown  IA,2021
cbsa,32260,Marshalltown  IA,2022
cbsa,32260,Marshalltown  IA,2023
cbsa,32300,Martinsville  VA,2004
cbsa,32300,Martinsville  VA,2005
cbsa,32300,Martinsville  VA,2006
cbsa,32300,Martinsville  VA,2007
cbsa,32300,Martinsville  VA,2008
cbsa,32300,Martinsville  VA,2009
cbsa,32300,Martinsville  VA,2010
cbsa,32300,Martinsville  VA,2011
cbsa,32300,Martinsville  VA,2012
cbsa,32300,Martinsville  VA,2013
cbsa,32300,Martinsville  VA,2014
cbsa,32300,Martinsville  VA,2015
cbsa,32300,Martinsville  VA,2016
cbsa,32300,Martinsville  VA,2017
cbsa,32300,Martinsville  VA,2018
cbsa,32300,Martinsville  VA,2019
cbsa,32300,Martinsville  VA,2020
cbsa,32300,Martinsville  VA,2021
cbsa,32300,Martinsville  VA,2022
cbsa,32300,Martinsville  VA,2023
cbsa,32340,Maryville  MO,2004
cbsa,32340,Maryville  MO,2005
cbsa,32340,Maryville  MO,2006
cbsa,32340,Maryville  MO,2007
cbsa,32340,Maryville  MO,2008
cbsa,32340,Maryville  MO,2009
cbsa,32340,Maryville  MO,2010
cbsa,32340,Maryville  MO,2011
cbsa,32340,Maryville  MO,2012
cbsa,32340,Maryville  MO,2013
cbsa,32340,Maryville  MO,2014
cbsa,32340,Maryville  MO,2015
cbsa,32340,Maryville  MO,2016
cbsa,32340,Maryville  MO,2017
cbsa,32340,Maryville  MO,2018
cbsa,32340,Maryville  MO,2019
cbsa,32340,Maryville  MO,2020
cbsa,32340,Maryville  MO,2021
cbsa,32340,Maryville  MO,2022
cbsa,32340,Maryville  MO,2023
cbsa,32380,Mason City  IA,2004
cbsa,32380,Mason City  IA,2005
cbsa,32380,Mason City  IA,2006
cbsa,32380,Mason City  IA,2007
cbsa,32380,Mason City  IA,2008
cbsa,32380,Mason City  IA,2009
cbsa,32380,Mason City  IA,2010
cbsa,32380,Mason City  IA,2011
cbsa,32380,Mason City  IA,2012
cbsa,32380,Mason City  IA,2013
cbsa,32380,Mason City  IA,2014
cbsa,32380,Mason City  IA,2015
cbsa,32380,Mason City  IA,2016
cbsa,32380,Mason City  IA,2017
cbsa,32380,Mason City  IA,2018
cbsa,32380,Mason City  IA,2019
cbsa,32380,Mason City  IA,2020
cbsa,32380,Mason City  IA,2021
cbsa,32380,Mason City  IA,2022
cbsa,32380,Mason City  IA,2023
cbsa,32390,Massena-Ogdensburg  NY,2004
cbsa,32390,Massena-Ogdensburg  NY,2005
cbsa,32390,Massena-Ogdensburg  NY,2006
cbsa,32390,Massena-Ogdensburg  NY,2007
cbsa,32390,Massena-Ogdensburg  NY,2008
cbsa,32390,Massena-Ogdensburg  NY,2009
cbsa,32390,Massena-Ogdensburg  NY,2010
cbsa,32390,Massena-Ogdensburg  NY,2011
cbsa,32390,Massena-Ogdensburg  NY,2012
cbsa,32390,Massena-Ogdensburg  NY,2013
cbsa,32390,Massena-Ogdensburg  NY,2014
cbsa,32390,Massena-Ogdensburg  NY,2015
cbsa,32390,Massena-Ogdensburg  NY,2016
cbsa,32390,Massena-Ogdensburg  NY,2017
cbsa,32390,Massena-Ogdensburg  NY,2018
cbsa,32390,Massena-Ogdensburg  NY,2019
cbsa,32390,Massena-Ogdensburg  NY,2020
cbsa,32390,Massena-Ogdensburg  NY,2021
cbsa,32390,Massena-Ogdensburg  NY,2022
cbsa,32390,Massena-Ogdensburg  NY,2023
cbsa,32540,McAlester  OK,2004
cbsa,32540,McAlester  OK,2005
cbsa,32540,McAlester  OK,2006
cbsa,32540,McAlester  OK,2007
cbsa,32540,McAlester  OK,2008
cbsa,32540,McAlester  OK,2009
cbsa,32540,McAlester  OK,2010
cbsa,32540,McAlester  OK,2011
cbsa,32540,McAlester  OK,2012
cbsa,32540,McAlester  OK,2013
cbsa,32540,McAlester  OK,2014
cbsa,32540,McAlester  OK,2015
cbsa,32540,McAlester  OK,2016
cbsa,32540,McAlester  OK,2017
cbsa,32540,McAlester  OK,2018
cbsa,32540,McAlester  OK,2019
cbsa,32540,McAlester  OK,2020
cbsa,32540,McAlester  OK,2021
cbsa,32540,McAlester  OK,2022
cbsa,32540,McAlester  OK,2023
cbsa,32620,McComb  MS,2004
cbsa,32620,McComb  MS,2005
cbsa,32620,McComb  MS,2006
cbsa,32620,McComb  MS,2007
cbsa,32620,McComb  MS,2008
cbsa,32620,McComb  MS,2009
cbsa,32620,McComb  MS,2010
cbsa,32620,McComb  MS,2011
cbsa,32620,McComb  MS,2012
cbsa,32620,McComb  MS,2013
cbsa,32620,McComb  MS,2014
cbsa,32620,McComb  MS,2015
cbsa,32620,McComb  MS,2016
cbsa,32620,McComb  MS,2017
cbsa,32620,McComb  MS,2018
cbsa,32620,McComb  MS,2019
cbsa,32620,McComb  MS,2020
cbsa,32620,McComb  MS,2021
cbsa,32620,McComb  MS,2022
cbsa,32620,McComb  MS,2023
cbsa,32660,McMinnville  TN,2004
cbsa,32660,McMinnville  TN,2005
cbsa,32660,McMinnville  TN,2006
cbsa,32660,McMinnville  TN,2007
cbsa,32660,McMinnville  TN,2008
cbsa,32660,McMinnville  TN,2009
cbsa,32660,McMinnville  TN,2010
cbsa,32660,McMinnville  TN,2011
cbsa,32660,McMinnville  TN,2012
cbsa,32660,McMinnville  TN,2013
cbsa,32660,McMinnville  TN,2014
cbsa,32660,McMinnville  TN,2015
cbsa,32660,McMinnville  TN,2016
cbsa,32660,McMinnville  TN,2017
cbsa,32660,McMinnville  TN,2018
cbsa,32660,McMinnville  TN,2019
cbsa,32660,McMinnville  TN,2020
